transaction time: 3.102s; total transactions: 488; average time: 2.03291
transaction time: 1.138s; total transactions: 489; average time: 2.03108
transaction time: 0.881s; total transactions: 490; average time: 2.02873
transaction time: 3.341s; total transactions: 491; average time: 2.03140
transaction time: 2.554s; total transactions: 492; average time: 2.03247
transaction time: 2.066s; total transactions: 493; average time: 2.03253
transaction time: 1.828s; total transactions: 494; average time: 2.03212
transaction time: 1.323s; total transactions: 495; average time: 2.03069
transaction time: 3.126s; total transactions: 496; average time: 2.03290
transaction time: 0.551s; total transactions: 497; average time: 2.02991
transaction time: 4.396s; total transactions: 498; average time: 2.03466
transaction time: 1.322s; total transactions: 499; average time: 2.03324
transaction time: 0.563s; total transactions: 500; average time: 2.03030
transaction time: 0.909s; total transactions: 501; average time: 2.02806
transaction time: 1.596s; total transactions: 502; average time: 2.02720
transaction time: 2.702s; total transactions: 503; average time: 2.02854
transaction time: 2.317s; total transactions: 504; average time: 2.02911
transaction time: 0.618s; total transactions: 505; average time: 2.02632
transaction time: 0.652s; total transactions: 506; average time: 2.02360
transaction time: 2.079s; total transactions: 507; average time: 2.02371
transaction time: 1.076s; total transactions: 508; average time: 2.02184
transaction time: 1.704s; total transactions: 509; average time: 2.02122
transaction time: 2.412s; total transactions: 510; average time: 2.02199
transaction time: 2.056s; total transactions: 511; average time: 2.02205
transaction time: 2.494s; total transactions: 512; average time: 2.02297
transaction time: 1.747s; total transactions: 513; average time: 2.02244
transaction time: 0.739s; total transactions: 514; average time: 2.01994
transaction time: 0.93s; total transactions: 515; average time: 2.01782
transaction time: 1.118s; total transactions: 516; average time: 2.01608
transaction time: 0.867s; total transactions: 517; average time: 2.01386
transaction time: 0.568s; total transactions: 518; average time: 2.01107
transaction time: 2.64s; total transactions: 519; average time: 2.01228
transaction time: 0.677s; total transactions: 520; average time: 2.00971
transaction time: 2.88s; total transactions: 521; average time: 2.01138
transaction time: 1.973s; total transactions: 522; average time: 2.01131
transaction time: 1.533s; total transactions: 523; average time: 2.01039
transaction time: 1.607s; total transactions: 524; average time: 2.00962
transaction time: 0.689s; total transactions: 525; average time: 2.00711
transaction time: 2.628s; total transactions: 526; average time: 2.00829
transaction time: 0.524s; total transactions: 527; average time: 2.00547
transaction time: 1.088s; total transactions: 528; average time: 2.00373
transaction time: 6.772s; total transactions: 529; average time: 2.01275
transaction time: 1.524s; total transactions: 530; average time: 2.01182
transaction time: 1.508s; total transactions: 531; average time: 2.01088
transaction time: 0.649s; total transactions: 532; average time: 2.00832
transaction time: 2.3s; total transactions: 533; average time: 2.00886
transaction time: 1.612s; total transactions: 534; average time: 2.00812
transaction time: 0.89s; total transactions: 535; average time: 2.00603
transaction time: 8.389s; total transactions: 536; average time: 2.01794
transaction time: 1.812s; total transactions: 537; average time: 2.01755
transaction time: 3.523s; total transactions: 538; average time: 2.02035
transaction time: 1.839s; total transactions: 539; average time: 2.02002
transaction time: 2.321s; total transactions: 540; average time: 2.02057
transaction time: 0.778s; total transactions: 541; average time: 2.01828
transaction time: 1.759s; total transactions: 542; average time: 2.01780
transaction time: 6.074s; total transactions: 543; average time: 2.02527
transaction time: 3.336s; total transactions: 544; average time: 2.02768
transaction time: 2.39s; total transactions: 545; average time: 2.02834
transaction time: 0.879s; total transactions: 546; average time: 2.02624
transaction time: 2.319s; total transactions: 547; average time: 2.02677
transaction time: 4.285s; total transactions: 548; average time: 2.03089
transaction time: 1.127s; total transactions: 549; average time: 2.02925
transaction time: 1.771s; total transactions: 550; average time: 2.02878
transaction time: 1.051s; total transactions: 551; average time: 2.02700
transaction time: 3.806s; total transactions: 552; average time: 2.03023
transaction time: 1.447s; total transactions: 553; average time: 2.02917
transaction time: 0.781s; total transactions: 554; average time: 2.02692
transaction time: 0.786s; total transactions: 555; average time: 2.02468
transaction time: 1.85s; total transactions: 556; average time: 2.02437
transaction time: 2.487s; total transactions: 557; average time: 2.02520
transaction time: 3.957s; total transactions: 558; average time: 2.02866
transaction time: 0.676s; total transactions: 559; average time: 2.02624
transaction time: 1.169s; total transactions: 560; average time: 2.02471
transaction time: 1.092s; total transactions: 561; average time: 2.02305
transaction time: 0.709s; total transactions: 562; average time: 2.02071
transaction time: 0.658s; total transactions: 563; average time: 2.01829
transaction time: 0.561s; total transactions: 564; average time: 2.01571
transaction time: 4.279s; total transactions: 565; average time: 2.01971
transaction time: 1.382s; total transactions: 566; average time: 2.01858
transaction time: 0.882s; total transactions: 567; average time: 2.01658
transaction time: 0.937s; total transactions: 568; average time: 2.01468
transaction time: 0.901s; total transactions: 569; average time: 2.01272
transaction time: 10.014s; total transactions: 570; average time: 2.02676
transaction time: 4.037s; total transactions: 571; average time: 2.03028
transaction time: 1.048s; total transactions: 572; average time: 2.02856
transaction time: 0.945s; total transactions: 573; average time: 2.02667
transaction time: 0.578s; total transactions: 574; average time: 2.02415
transaction time: 0.936s; total transactions: 575; average time: 2.02226
transaction time: 0.543s; total transactions: 576; average time: 2.01969
transaction time: 3.462s; total transactions: 577; average time: 2.02219
transaction time: 3.481s; total transactions: 578; average time: 2.02471
transaction time: 4.553s; total transactions: 579; average time: 2.02908
transaction time: 1.732s; total transactions: 580; average time: 2.02857
transaction time: 0.955s; total transactions: 581; average time: 2.02672
transaction time: 4.503s; total transactions: 582; average time: 2.03097
transaction time: 1.417s; total transactions: 583; average time: 2.02992
transaction time: 0.715s; total transactions: 584; average time: 2.02767
transaction time: 4.665s; total transactions: 585; average time: 2.03218
transaction time: 0.663s; total transactions: 586; average time: 2.02984
transaction time: 3.08s; total transactions: 587; average time: 2.03163
transaction time: 0.552s; total transactions: 588; average time: 2.02911
transaction time: 0.672s; total transactions: 589; average time: 2.02681
transaction time: 1.846s; total transactions: 590; average time: 2.02650
transaction time: 3.58s; total transactions: 591; average time: 2.02913
transaction time: 1.976s; total transactions: 592; average time: 2.02904
transaction time: 0.679s; total transactions: 593; average time: 2.02676
transaction time: 0.676s; total transactions: 594; average time: 2.02449
transaction time: 4.096s; total transactions: 595; average time: 2.02797
transaction time: 2.206s; total transactions: 596; average time: 2.02827
transaction time: 0.636s; total transactions: 597; average time: 2.02594
transaction time: 0.55s; total transactions: 598; average time: 2.02347
transaction time: 2.582s; total transactions: 599; average time: 2.02440
transaction time: 0.85s; total transactions: 600; average time: 2.02244
transaction time: 1.328s; total transactions: 601; average time: 2.02129
transaction time: 0.823s; total transactions: 602; average time: 2.01930
transaction time: 4.688s; total transactions: 603; average time: 2.02372
transaction time: 1.708s; total transactions: 604; average time: 2.02320
transaction time: 1.204s; total transactions: 605; average time: 2.02185
transaction time: 2.363s; total transactions: 606; average time: 2.02241
transaction time: 1.711s; total transactions: 607; average time: 2.02190
transaction time: 0.74s; total transactions: 608; average time: 2.01979
transaction time: 1.702s; total transactions: 609; average time: 2.01927
transaction time: 1.871s; total transactions: 610; average time: 2.01902
transaction time: 0.795s; total transactions: 611; average time: 2.01702
transaction time: 1.11s; total transactions: 612; average time: 2.01554
transaction time: 1.504s; total transactions: 613; average time: 2.01470
transaction time: 1.457s; total transactions: 614; average time: 2.01380
transaction time: 1.447s; total transactions: 615; average time: 2.01287
transaction time: 4.724s; total transactions: 616; average time: 2.01728
transaction time: 0.738s; total transactions: 617; average time: 2.01520
transaction time: 2.454s; total transactions: 618; average time: 2.01591
transaction time: 1.404s; total transactions: 619; average time: 2.01492
transaction time: 1.618s; total transactions: 620; average time: 2.01428
transaction time: 2.133s; total transactions: 621; average time: 2.01448
transaction time: 0.539s; total transactions: 622; average time: 2.01210
transaction time: 1.427s; total transactions: 623; average time: 2.01116
transaction time: 1.217s; total transactions: 624; average time: 2.00989
transaction time: 0.998s; total transactions: 625; average time: 2.00827
transaction time: 4.022s; total transactions: 626; average time: 2.01149
transaction time: 2.13s; total transactions: 627; average time: 2.01168
transaction time: 0.566s; total transactions: 628; average time: 2.00938
transaction time: 1.686s; total transactions: 629; average time: 2.00886
transaction time: 0.689s; total transactions: 630; average time: 2.00677
transaction time: 1.11s; total transactions: 631; average time: 2.00535
transaction time: 3.937s; total transactions: 632; average time: 2.00840
transaction time: 0.871s; total transactions: 633; average time: 2.00661
transaction time: 0.794s; total transactions: 634; average time: 2.00469
transaction time: 0.92s; total transactions: 635; average time: 2.00298
transaction time: 1.584s; total transactions: 636; average time: 2.00233
transaction time: 1.139s; total transactions: 637; average time: 2.00097
transaction time: 0.675s; total transactions: 638; average time: 1.99889
transaction time: 0.7s; total transactions: 639; average time: 1.99686
transaction time: 0.977s; total transactions: 640; average time: 1.99527
transaction time: 3.007s; total transactions: 641; average time: 1.99684
transaction time: 0.957s; total transactions: 642; average time: 1.99522
transaction time: 0.688s; total transactions: 643; average time: 1.99319
transaction time: 2.395s; total transactions: 644; average time: 1.99382
transaction time: 2.169s; total transactions: 645; average time: 1.99409
transaction time: 0.734s; total transactions: 646; average time: 1.99214
transaction time: 2.57s; total transactions: 647; average time: 1.99303
transaction time: 5.421s; total transactions: 648; average time: 1.99832
transaction time: 1s; total transactions: 649; average time: 1.99678
transaction time: 1.324s; total transactions: 650; average time: 1.99575
transaction time: 2.136s; total transactions: 651; average time: 1.99596
transaction time: 2.066s; total transactions: 652; average time: 1.99607
transaction time: 2.226s; total transactions: 653; average time: 1.99642
transaction time: 3.798s; total transactions: 654; average time: 1.99918
transaction time: 2.767s; total transactions: 655; average time: 2.00035
transaction time: 0.657s; total transactions: 656; average time: 1.99830
transaction time: 0.967s; total transactions: 657; average time: 1.99673
transaction time: 3.21s; total transactions: 658; average time: 1.99857
transaction time: 1.827s; total transactions: 659; average time: 1.99831
transaction time: 0.831s; total transactions: 660; average time: 1.99655
transaction time: 1.809s; total transactions: 661; average time: 1.99626
transaction time: 1.233s; total transactions: 662; average time: 1.99511
transaction time: 0.543s; total transactions: 663; average time: 1.99292
transaction time: 1.505s; total transactions: 664; average time: 1.99218
transaction time: 1.487s; total transactions: 665; average time: 1.99142
transaction time: 0.951s; total transactions: 666; average time: 1.98986
transaction time: 0.574s; total transactions: 667; average time: 1.98774
transaction time: 1.437s; total transactions: 668; average time: 1.98691
transaction time: 1.141s; total transactions: 669; average time: 1.98565
transaction time: 1.071s; total transactions: 670; average time: 1.98429
transaction time: 4.714s; total transactions: 671; average time: 1.98835
transaction time: 0.942s; total transactions: 672; average time: 1.98680
transaction time: 1.394s; total transactions: 673; average time: 1.98592
transaction time: 1.226s; total transactions: 674; average time: 1.98479
transaction time: 1.091s; total transactions: 675; average time: 1.98346
transaction time: 0.731s; total transactions: 676; average time: 1.98161
transaction time: 1.655s; total transactions: 677; average time: 1.98113
transaction time: 3.152s; total transactions: 678; average time: 1.98286
transaction time: 2.501s; total transactions: 679; average time: 1.98362
transaction time: 1.083s; total transactions: 680; average time: 1.98229
transaction time: 2.267s; total transactions: 681; average time: 1.98271
transaction time: 3.862s; total transactions: 682; average time: 1.98547
transaction time: 1.944s; total transactions: 683; average time: 1.98541
transaction time: 2.243s; total transactions: 684; average time: 1.98578
transaction time: 1.102s; total transactions: 685; average time: 1.98449
transaction time: 3.311s; total transactions: 686; average time: 1.98643
transaction time: 0.856s; total transactions: 687; average time: 1.98478
transaction time: 1.097s; total transactions: 688; average time: 1.98349
transaction time: 3.464s; total transactions: 689; average time: 1.98564
transaction time: 1.834s; total transactions: 690; average time: 1.98542
transaction time: 1.037s; total transactions: 691; average time: 1.98405
transaction time: 0.618s; total transactions: 692; average time: 1.98207
transaction time: 0.837s; total transactions: 693; average time: 1.98042
transaction time: 0.592s; total transactions: 694; average time: 1.97842
transaction time: 1.273s; total transactions: 695; average time: 1.97741
transaction time: 4.364s; total transactions: 696; average time: 1.98083
transaction time: 1.334s; total transactions: 697; average time: 1.97991
transaction time: 3.14s; total transactions: 698; average time: 1.98157
transaction time: 1.312s; total transactions: 699; average time: 1.98061
transaction time: 3.375s; total transactions: 700; average time: 1.98260
transaction time: 3.99s; total transactions: 701; average time: 1.98547
transaction time: 1.611s; total transactions: 702; average time: 1.98493
transaction time: 1.488s; total transactions: 703; average time: 1.98423
transaction time: 2.575s; total transactions: 704; average time: 1.98507
transaction time: 0.941s; total transactions: 705; average time: 1.98358
transaction time: 1.028s; total transactions: 706; average time: 1.98223
transaction time: 4.046s; total transactions: 707; average time: 1.98515
transaction time: 3.243s; total transactions: 708; average time: 1.98693
transaction time: 1.327s; total transactions: 709; average time: 1.98600
transaction time: 1.617s; total transactions: 710; average time: 1.98548
transaction time: 1.456s; total transactions: 711; average time: 1.98473
transaction time: 2.088s; total transactions: 712; average time: 1.98488
transaction time: 1.485s; total transactions: 713; average time: 1.98418
transaction time: 0.823s; total transactions: 714; average time: 1.98255
transaction time: 1.303s; total transactions: 715; average time: 1.98160
transaction time: 5.292s; total transactions: 716; average time: 1.98622
transaction time: 1.542s; total transactions: 717; average time: 1.98560
transaction time: 3.368s; total transactions: 718; average time: 1.98753
transaction time: 0.697s; total transactions: 719; average time: 1.98573
transaction time: 2.235s; total transactions: 720; average time: 1.98608
transaction time: 2.256s; total transactions: 721; average time: 1.98645
transaction time: 2.096s; total transactions: 722; average time: 1.98661
transaction time: 1.435s; total transactions: 723; average time: 1.98584
transaction time: 2.529s; total transactions: 724; average time: 1.98659
transaction time: 0.996s; total transactions: 725; average time: 1.98523
transaction time: 1.949s; total transactions: 726; average time: 1.98518
transaction time: 0.886s; total transactions: 727; average time: 1.98366
transaction time: 1.029s; total transactions: 728; average time: 1.98235
transaction time: 2.746s; total transactions: 729; average time: 1.98340
transaction time: 3.885s; total transactions: 730; average time: 1.98601
transaction time: 0.899s; total transactions: 731; average time: 1.98452
transaction time: 3.318s; total transactions: 732; average time: 1.98634
